event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed
8631,160,85,2022-11-12,15,Mobile,43,0
8632,1698,98,2024-04-09,8,Mobile,11,0
8633,726,21,2022-07-23,4,Mobile,21,0
8634,693,345,2022-06-18,1,TV,140,1
8635,271,455,2024-04-04,12,Web,67,1
8636,1018,225,2023-06-18,10,TV,149,1
8637,800,311,2024-10-19,21,Mobile,127,1
8638,1949,492,2022-08-03,12,TV,52,0
8639,357,380,2024-02-22,10,Mobile,57,0
8640,835,124,2022-09-13,1,TV,131,1
8641,1801,388,2023-06-02,18,TV,10,0
8642,1615,199,2023-06-25,8,TV,100,1
8643,1530,480,2024-07-18,4,Mobile,146,1
8644,1052,463,2023-03-14,23,Mobile,135,1
8645,1747,21,2023-02-02,0,Mobile,64,0
8646,448,443,2023-06-05,11,TV,79,0
8647,1620,121,2024-12-06,7,Mobile,29,0
8648,1161,243,2023-02-25,9,Web,174,1
8649,700,375,2023-08-25,13,Mobile,79,1
8650,437,62,2022-03-22,14,Mobile,103,1
8651,1044,8,2023-10-23,14,TV,75,0
8652,7,205,2022-03-25,8,TV,173,1
8653,1430,291,2022-01-17,2,TV,169,1
8654,472,294,2022-10-14,2,TV,175,1
8655,779,477,2022-07-28,20,TV,46,0
8656,387,128,2023-07-27,19,Mobile,103,1
8657,931,357,2022-08-17,22,Mobile,113,1
8658,742,96,2022-08-22,19,Web,150,1
8659,376,225,2024-08-31,8,TV,84,0
8660,1778,266,2023-11-16,17,TV,149,1
8661,1519,215,2022-01-12,12,TV,12,0
8662,776,89,2024-04-14,6,TV,57,0
8663,116,96,2024-03-03,10,Mobile,6,0
8664,1691,438,2024-09-03,13,TV,98,1
8665,1394,476,2023-08-15,13,Mobile,88,1
8666,1112,38,2024-10-30,11,TV,7,0
8667,1210,117,2024-10-26,4,TV,94,0
8668,16,494,2023-02-04,16,TV,61,0
8669,948,59,2022-03-29,9,TV,27,0
8670,378,269,2024-10-29,17,Mobile,82,1
8671,1303,145,2023-12-18,2,Web,85,1
8672,1863,492,2024-08-16,9,Mobile,141,1
8673,1062,373,2022-03-23,22,TV,172,1
8674,1209,376,2022-12-12,18,TV,91,1
8675,1335,33,2022-01-01,13,TV,131,1
8676,1860,77,2023-02-10,14,Mobile,139,1
8677,77,398,2024-04-03,1,Mobile,13,0
8678,621,114,2022-07-03,17,Mobile,40,0
8679,537,218,2023-02-15,2,Mobile,40,0
8680,1434,54,2024-08-09,17,TV,131,1
8681,896,12,2022-11-30,6,Web,62,0
8682,1545,365,2023-08-03,18,TV,153,1
8683,945,89,2023-04-23,15,TV,17,0
8684,1952,85,2022-08-14,13,TV,47,0
8685,1534,422,2024-10-14,4,Mobile,90,1
8686,37,358,2024-06-05,14,Web,148,1
8687,1977,107,2023-03-04,14,TV,129,1
8688,1905,430,2024-07-20,2,Mobile,111,1
8689,87,486,2023-06-29,11,Web,88,1
8690,784,206,2023-12-02,12,Web,86,1
8691,1942,228,2022-11-18,5,TV,90,1
8692,1676,331,2023-03-08,21,TV,124,1
8693,937,74,2024-10-11,13,TV,109,1
8694,1090,448,2022-08-29,6,Mobile,130,1
8695,60,63,2023-03-29,19,Mobile,27,0
8696,1130,377,2024-04-19,9,Mobile,118,1
8697,1333,289,2022-12-27,2,Mobile,170,1
8698,719,66,2024-04-23,14,Mobile,114,1
8699,614,221,2023-03-06,14,TV,127,1
8700,1657,147,2023-07-14,7,TV,76,1
8701,898,469,2024-12-21,2,Tablet,135,1
8702,529,268,2024-03-24,5,TV,129,1
8703,750,184,2024-10-02,13,TV,168,1
8704,985,133,2022-08-07,21,Mobile,46,0
8705,519,72,2024-07-02,6,Mobile,145,1
8706,1121,253,2023-08-03,1,Mobile,22,0
8707,1723,255,2024-04-18,15,Mobile,14,0
8708,1486,477,2022-12-23,5,Mobile,165,1
8709,463,325,2024-03-12,16,TV,142,1
8710,944,227,2024-12-21,15,TV,141,1
8711,1088,187,2023-06-29,10,Mobile,110,1
8712,1361,131,2023-04-10,20,Web,100,1
8713,1513,324,2023-08-01,11,TV,77,0
8714,971,74,2022-08-14,3,Mobile,141,1
8715,631,4,2023-09-07,7,Mobile,143,1
8716,1319,451,2022-08-03,7,TV,19,0
8717,252,17,2024-01-28,6,Web,39,0
8718,1349,115,2024-12-26,19,Mobile,75,1
8719,1793,280,2024-04-15,14,TV,147,1
8720,1419,97,2024-12-30,3,Mobile,35,0
8721,868,336,2023-04-27,8,TV,87,1
8722,1647,276,2024-05-25,1,Mobile,120,1
8723,1065,38,2023-09-08,1,Mobile,139,1
8724,1082,231,2023-06-11,0,Mobile,138,1
8725,1705,416,2023-11-24,1,TV,148,1
8726,387,193,2023-12-31,21,Web,73,0
8727,1560,339,2022-02-24,6,TV,92,1
8728,1360,290,2024-02-08,19,Web,46,0
8729,1059,231,2023-07-31,16,TV,7,0
8730,155,285,2022-05-23,11,TV,59,0
8731,1532,244,2022-07-16,21,Mobile,18,0
8732,438,35,2022-06-07,21,TV,104,1
8733,1791,219,2024-06-19,15,TV,89,1
8734,1585,208,2023-03-08,2,Mobile,12,0
8735,728,390,2023-04-18,2,Mobile,105,1
8736,871,361,2023-02-15,0,TV,25,0
8737,52,287,2024-03-06,11,Mobile,60,1
8738,997,191,2023-05-28,11,Tablet,176,1
8739,116,316,2024-12-20,11,Web,94,1
8740,1975,499,2022-11-28,18,TV,39,0
8741,1281,419,2024-11-07,1,TV,5,0
8742,471,118,2023-11-08,1,Mobile,99,1
8743,1608,141,2023-12-02,18,TV,173,1
8744,40,249,2024-04-06,8,Mobile,161,1
8745,1099,331,2024-08-16,19,TV,153,1
8746,223,337,2024-08-12,3,TV,158,1
8747,109,392,2024-09-04,19,Mobile,87,1
8748,490,274,2023-03-25,17,Mobile,9,0
8749,589,413,2024-05-03,2,TV,80,1
8750,1452,20,2022-11-16,6,Web,47,0
8751,1782,109,2023-06-22,9,Mobile,53,0
8752,1552,257,2022-06-14,13,Mobile,42,0
8753,1480,262,2023-04-17,12,Tablet,100,1
8754,1131,484,2023-09-06,0,Mobile,137,1
8755,743,330,2024-07-02,14,Mobile,108,1
8756,511,204,2022-02-11,10,Web,10,0
8757,1892,294,2023-10-18,10,TV,121,1
8758,1044,59,2024-07-27,1,TV,19,0
8759,1129,196,2024-04-29,2,TV,157,1
8760,30,11,2023-06-07,21,Mobile,74,1
8761,916,76,2023-03-25,3,Mobile,113,1
8762,1364,207,2023-10-30,15,TV,134,1
8763,991,3,2024-02-10,16,Tablet,68,0
8764,1229,93,2023-03-15,13,Mobile,154,1
8765,1620,448,2023-08-20,4,Tablet,143,1
8766,44,418,2022-01-05,7,TV,20,0
8767,1809,285,2022-12-14,13,Mobile,113,1
8768,1635,477,2024-05-13,0,Mobile,145,1
8769,840,16,2023-03-31,20,Mobile,148,1
8770,1527,471,2023-06-03,9,Mobile,5,0
8771,134,249,2024-10-24,7,TV,146,1
8772,617,188,2023-03-22,4,Web,150,1
8773,216,396,2023-04-24,23,TV,111,1
8774,1271,228,2024-04-11,11,TV,32,0
8775,1713,301,2024-07-14,9,Mobile,46,0
8776,1203,158,2023-01-16,2,Mobile,79,1
8777,1424,263,2022-07-12,23,TV,143,1
8778,287,65,2023-12-11,13,Mobile,27,0
8779,1869,108,2022-04-23,5,Mobile,160,1
8780,387,280,2024-03-05,19,Mobile,40,0
8781,1053,472,2023-06-12,12,Mobile,97,1
8782,1367,94,2024-12-11,9,TV,133,1
8783,1714,290,2022-11-25,18,TV,49,0
8784,1868,30,2024-04-21,1,TV,156,1
8785,1198,254,2022-01-04,12,TV,99,1
8786,1153,425,2022-01-26,13,Web,131,1
8787,835,170,2023-05-06,20,TV,171,1
8788,1136,400,2023-11-16,22,TV,5,0
8789,1350,197,2022-07-02,11,TV,75,1
8790,1294,464,2023-11-06,22,TV,29,0
8791,1185,315,2023-12-29,11,Mobile,158,1
8792,882,164,2022-05-16,9,Tablet,41,0
8793,392,133,2024-08-02,12,TV,176,1
8794,109,436,2024-04-01,10,Mobile,22,0
8795,842,241,2022-12-31,12,Mobile,31,0
8796,794,200,2023-02-15,6,TV,30,0
8797,1217,294,2022-10-25,22,Mobile,117,1
8798,1801,37,2023-11-15,21,Mobile,178,1
8799,1404,92,2024-01-19,17,TV,132,1
8800,1610,229,2022-10-21,5,TV,136,1
8801,1157,146,2023-08-22,20,TV,162,1
8802,1855,277,2022-07-13,13,TV,124,1
8803,1880,175,2023-03-27,15,Web,151,1
8804,306,217,2023-03-10,11,Mobile,115,1
8805,1279,390,2023-02-19,16,Mobile,64,1
8806,1012,393,2022-08-15,2,Web,143,1
8807,1945,147,2022-01-26,21,Mobile,124,1
8808,1170,176,2024-12-16,12,Mobile,25,0
8809,32,320,2023-03-19,12,TV,19,0
8810,420,461,2024-03-06,13,TV,162,1
8811,260,273,2024-08-01,22,Web,91,1
8812,402,38,2022-02-11,6,TV,139,1
8813,192,299,2023-03-13,8,TV,169,1
8814,1565,361,2023-02-26,4,TV,50,0
8815,989,469,2023-11-27,13,Tablet,133,1
8816,1344,465,2024-09-26,10,Mobile,82,0
8817,2000,346,2024-01-11,6,Mobile,33,0
8818,1295,277,2023-10-15,23,Mobile,24,0
8819,959,84,2022-09-06,9,Mobile,25,0
8820,534,440,2023-06-15,22,Mobile,105,1
8821,1510,239,2024-03-22,19,Mobile,123,1
8822,1014,346,2023-08-11,9,Mobile,99,1
8823,1514,368,2023-10-29,13,Web,49,0
8824,47,8,2022-11-29,19,Mobile,130,1
8825,327,187,2023-05-27,5,Web,170,1
8826,260,336,2023-03-02,18,Mobile,178,1
8827,1363,237,2023-06-26,20,Web,40,0
8828,1037,329,2022-08-04,22,Web,44,0
8829,634,282,2023-12-11,17,Web,176,1
8830,620,1,2024-02-18,15,TV,104,1
8831,1214,153,2024-04-11,20,Mobile,110,1
8832,1932,205,2022-09-16,7,TV,23,0
8833,1991,193,2023-04-05,12,Mobile,142,1
8834,943,20,2023-04-11,23,Mobile,96,0
8835,1342,10,2024-08-22,2,Web,81,1
8836,168,147,2024-10-11,8,Mobile,80,1
8837,1891,426,2023-06-09,16,Mobile,81,1
8838,36,494,2023-03-21,3,Web,66,0
8839,685,419,2022-01-25,19,Web,119,1
8840,1451,471,2023-01-05,11,TV,177,1
8841,1940,464,2022-03-18,16,Mobile,168,1
8842,344,343,2023-04-08,23,Mobile,104,1
8843,1323,62,2023-02-28,22,Web,56,0
8844,376,184,2022-09-30,15,Mobile,74,0
8845,101,369,2024-12-04,6,TV,47,0
8846,848,199,2024-03-13,14,Tablet,43,0
8847,1154,135,2023-12-05,17,TV,40,0
8848,529,20,2024-01-14,7,Mobile,105,1
8849,1947,170,2023-01-14,17,Mobile,147,1
8850,1234,170,2022-10-04,17,TV,87,0
8851,877,407,2024-07-19,12,TV,24,0
8852,972,393,2023-04-06,4,Mobile,83,1
8853,929,57,2024-02-21,16,TV,145,1
8854,223,260,2023-08-06,2,Mobile,175,1
8855,1213,452,2022-01-23,6,TV,87,1
8856,1570,239,2024-08-07,20,TV,127,1
8857,843,479,2022-01-22,0,Mobile,20,0
8858,852,46,2023-01-03,12,Web,143,1
8859,1821,162,2024-04-04,9,Tablet,16,0
8860,1222,460,2023-09-26,21,TV,62,0
8861,596,358,2024-06-21,5,Mobile,58,0
8862,8,142,2024-10-26,0,TV,91,1
8863,1647,446,2024-02-18,11,TV,52,1
8864,1253,192,2022-10-13,16,TV,155,1
8865,1253,397,2022-01-04,0,Web,107,1
8866,566,166,2024-03-08,3,TV,114,1
8867,373,170,2022-12-15,8,TV,149,1
8868,989,165,2023-12-19,3,Mobile,50,0
8869,1516,183,2023-07-13,10,Mobile,99,1
8870,596,300,2022-06-13,4,TV,19,0
8871,1055,405,2023-02-04,20,Web,171,1
8872,1993,314,2024-12-14,0,TV,172,1
8873,439,13,2022-12-19,0,TV,87,0
8874,462,300,2024-05-06,23,Mobile,68,1
8875,472,216,2024-02-03,22,Mobile,176,1
8876,1826,35,2023-04-15,15,Web,115,1
8877,1058,166,2024-04-11,1,Mobile,56,0
8878,1836,485,2023-09-06,21,TV,68,0
8879,1896,175,2023-11-14,4,Tablet,58,0
8880,843,357,2023-01-31,3,TV,32,0
8881,110,100,2024-10-28,0,TV,104,1
8882,609,442,2022-10-14,19,Mobile,14,0
8883,1088,407,2023-08-11,12,Mobile,118,1
8884,763,80,2024-09-08,2,Web,20,0
8885,5,346,2024-02-17,12,TV,78,1
8886,1979,467,2023-10-03,3,Mobile,116,1
8887,607,453,2022-03-30,17,TV,40,0
8888,1238,361,2023-02-09,20,TV,60,1
8889,1894,365,2023-05-06,22,TV,93,1
8890,1090,251,2024-07-21,4,Mobile,156,1
8891,1389,75,2024-07-24,11,Mobile,106,1
8892,72,12,2023-04-30,19,TV,107,1
8893,1394,147,2023-01-25,21,TV,108,1
8894,1696,127,2022-07-22,21,Mobile,72,0
8895,1837,457,2023-06-08,3,TV,53,1
8896,168,420,2022-06-17,0,TV,172,1
8897,457,163,2022-07-02,9,Mobile,29,0
8898,94,190,2024-10-27,22,Mobile,122,1
8899,1836,372,2023-08-13,1,Web,69,0
8900,550,340,2023-02-23,13,TV,142,1
8901,1064,444,2023-04-07,7,TV,122,1
8902,952,366,2023-03-10,14,Web,57,1
8903,1378,346,2024-07-08,16,Mobile,51,0
8904,1791,388,2023-08-12,20,TV,119,1
8905,648,447,2023-12-08,18,Mobile,99,1
8906,1581,192,2023-09-24,16,Web,11,0
8907,582,126,2023-09-10,10,Mobile,58,0
8908,396,455,2023-04-19,23,Web,33,0
8909,213,81,2024-04-21,6,Mobile,35,0
8910,745,147,2024-10-21,22,Web,94,1
8911,1121,69,2023-01-13,2,Mobile,72,1
8912,1561,419,2022-12-29,6,Mobile,44,0
8913,1697,459,2024-04-13,1,Mobile,17,0
8914,1055,213,2022-05-04,17,Mobile,93,0
8915,818,50,2023-05-13,15,Mobile,56,1
8916,349,118,2024-12-25,9,Mobile,43,0
8917,1829,290,2024-02-03,9,Mobile,28,0
8918,793,172,2022-08-29,2,Web,92,1
8919,1530,376,2023-03-25,15,TV,80,1
8920,1252,400,2024-10-31,7,Mobile,125,1
8921,1863,219,2023-08-01,15,Mobile,27,0
8922,1947,308,2024-07-15,1,Web,20,0
8923,1414,32,2024-06-08,0,Mobile,13,0
8924,1324,69,2024-05-01,12,TV,128,1
8925,275,168,2023-12-11,7,TV,44,0
8926,33,62,2022-05-26,0,Web,151,1
8927,1093,8,2022-11-18,20,Tablet,57,0
8928,1411,344,2022-02-08,4,Mobile,161,1
8929,1493,12,2023-04-22,16,Mobile,25,0
8930,502,120,2022-07-07,23,Mobile,46,0
8931,1007,361,2023-10-23,9,Web,147,1
8932,1725,105,2023-03-16,22,TV,54,0
8933,192,114,2024-10-26,3,Web,139,1
8934,768,375,2024-05-17,14,Mobile,14,0
8935,1890,12,2022-09-04,21,Mobile,57,0
8936,400,162,2023-03-07,23,TV,170,1
8937,634,269,2023-04-02,6,Mobile,43,0
8938,936,35,2022-02-04,11,Web,165,1
8939,1377,327,2024-03-06,15,TV,54,0
8940,511,213,2022-03-20,11,TV,153,1
8941,1585,156,2024-06-16,11,Mobile,59,0
8942,472,285,2023-05-20,10,Mobile,123,1
8943,737,20,2023-05-13,3,TV,107,1
8944,1147,301,2022-02-01,0,TV,69,0
8945,25,232,2023-11-19,21,TV,81,1
8946,1535,30,2024-04-07,8,Web,115,1
8947,1338,393,2023-03-29,13,Web,136,1
8948,1670,227,2022-09-26,12,TV,113,1
8949,550,35,2024-12-29,2,Mobile,18,0
8950,796,180,2023-06-18,12,Mobile,126,1
8951,1798,373,2023-12-24,19,Mobile,90,1
8952,134,225,2024-05-17,12,Mobile,147,1
8953,983,194,2023-10-08,17,TV,54,0
8954,968,21,2023-08-28,8,Mobile,58,0
8955,895,33,2024-01-20,19,Mobile,118,1
8956,868,148,2024-08-24,17,TV,35,0
8957,1495,136,2024-01-20,13,Mobile,135,1
8958,394,322,2024-07-16,22,TV,82,0
8959,1783,236,2022-11-04,2,Mobile,173,1
8960,1793,63,2022-07-09,19,TV,20,0
8961,359,326,2022-04-21,12,Web,68,0
8962,1949,480,2022-01-25,7,Web,55,0
8963,525,430,2023-05-03,19,Mobile,60,0
8964,104,497,2024-08-04,6,Mobile,160,1
8965,797,241,2022-03-13,16,TV,174,1
8966,1592,181,2023-12-20,21,TV,99,1
8967,1690,28,2024-05-26,13,Tablet,127,1
8968,1292,341,2024-10-03,5,Mobile,106,1
8969,1623,221,2024-06-06,16,TV,52,0
8970,523,318,2022-04-02,2,TV,114,1
8971,1758,151,2022-06-15,4,TV,100,1
8972,1271,84,2024-12-16,6,Mobile,111,1
8973,268,346,2022-04-13,7,TV,80,1
8974,258,195,2024-12-13,12,Mobile,76,0
8975,535,265,2024-10-30,14,Mobile,125,1
8976,139,491,2022-10-21,0,TV,105,1
8977,566,141,2024-06-02,20,TV,97,1
8978,1987,64,2022-03-06,4,Tablet,138,1
8979,481,356,2022-05-20,22,Web,52,1
8980,1273,288,2023-02-12,6,Tablet,12,0
8981,1956,200,2022-09-07,23,Mobile,167,1
8982,507,300,2023-04-21,13,TV,40,0
8983,1393,462,2022-10-24,20,TV,74,1
8984,901,84,2022-10-22,17,Mobile,36,0
8985,571,396,2023-01-25,12,TV,37,0
8986,1901,268,2022-03-01,23,Mobile,8,0
8987,1314,403,2024-01-29,10,Web,17,0
8988,878,459,2024-08-07,4,Web,96,1
8989,1625,80,2023-03-15,12,Mobile,134,1
8990,1801,58,2022-08-20,16,TV,59,0
8991,1563,2,2024-09-15,17,Tablet,156,1
8992,1738,95,2024-08-14,5,Mobile,57,0
8993,645,174,2023-05-21,18,TV,5,0
8994,689,128,2022-10-11,14,TV,150,1
8995,466,412,2024-03-30,5,Mobile,36,0
8996,1393,376,2024-07-19,6,Mobile,136,1
8997,1607,176,2022-02-05,18,Mobile,143,1
8998,1321,289,2022-11-06,11,Mobile,112,1
8999,1199,157,2024-08-02,12,Mobile,179,1
9000,1543,252,2022-04-21,11,TV,45,0
9001,363,146,2022-09-28,14,TV,82,1
9002,732,397,2024-06-19,22,TV,42,0
9003,1415,114,2024-06-11,15,Mobile,96,1
9004,105,490,2022-10-31,6,Web,81,1
9005,1822,467,2024-08-09,12,TV,57,1
9006,343,98,2022-12-05,19,TV,160,1
9007,1574,286,2022-08-15,22,TV,161,1
9008,1234,407,2023-03-23,17,Mobile,49,0
9009,1696,422,2023-10-14,11,Mobile,34,0
9010,1551,186,2023-10-26,13,TV,129,1
9011,1032,274,2022-10-13,18,Mobile,169,1
9012,1513,73,2023-11-28,17,Mobile,174,1
9013,693,126,2022-01-20,13,Mobile,33,0
9014,1168,129,2022-03-24,8,Web,172,1
9015,1831,143,2022-09-30,16,TV,127,1
9016,170,200,2024-11-09,15,TV,49,1
9017,712,344,2024-02-10,15,TV,43,0
9018,35,450,2022-02-26,3,TV,35,0
9019,1069,291,2022-03-18,23,Tablet,80,0
9020,1565,240,2024-07-04,18,Mobile,89,1
9021,78,352,2023-07-08,18,Mobile,31,0
9022,1099,308,2024-02-23,8,Tablet,150,1
9023,831,224,2022-12-06,0,TV,113,1
9024,1566,17,2022-11-13,23,Web,19,0
9025,441,271,2022-06-23,12,TV,49,0
9026,326,33,2023-10-16,10,TV,118,1
9027,190,306,2023-09-20,4,TV,164,1
9028,815,470,2023-08-25,22,Web,81,1
9029,976,399,2024-10-18,12,Mobile,48,0
9030,1839,420,2024-01-01,6,Mobile,14,0
9031,932,231,2024-10-18,7,Web,65,0
9032,344,245,2024-03-18,7,Mobile,38,0
9033,1399,263,2022-05-24,14,Web,175,1
9034,124,101,2023-07-18,19,Mobile,129,1
9035,691,491,2024-11-30,11,Tablet,83,1
9036,1307,21,2024-02-24,21,Mobile,100,1
9037,508,496,2022-05-08,16,Mobile,91,1
9038,1190,488,2022-08-05,11,Mobile,65,0
9039,907,471,2022-03-26,21,Web,25,0
9040,1905,3,2024-01-29,1,Mobile,40,0
9041,575,478,2023-04-24,4,TV,103,1
9042,1813,119,2023-04-14,8,Mobile,167,1
9043,1252,131,2024-12-04,2,Mobile,31,0
9044,1499,342,2024-10-27,19,TV,84,1
9045,338,199,2022-04-14,14,TV,143,1
9046,39,469,2024-07-25,11,TV,108,1
9047,1462,249,2024-10-21,10,TV,82,1
9048,961,59,2022-01-02,17,TV,76,1
9049,618,120,2024-09-27,17,Mobile,167,1
9050,1793,387,2024-04-12,9,Web,27,0
9051,653,288,2022-11-06,13,Mobile,7,0
9052,868,166,2023-10-22,0,Mobile,164,1
9053,1449,110,2022-02-15,18,TV,88,0
9054,1925,340,2024-02-22,16,Web,86,0
9055,1798,134,2023-01-13,6,Mobile,33,0
9056,1305,49,2022-10-10,7,Mobile,135,1
9057,221,279,2024-05-18,1,Web,94,1
9058,219,433,2024-05-24,11,TV,70,1
9059,1386,155,2023-01-24,20,Mobile,152,1
9060,1019,354,2022-06-04,21,Web,100,1
9061,267,224,2024-03-21,15,Web,164,1
9062,1392,478,2024-09-11,5,TV,70,0
9063,1885,304,2024-08-17,4,Web,13,0
9064,131,252,2023-04-21,8,Mobile,33,0
9065,1652,114,2023-07-23,4,Web,16,0
9066,690,444,2022-04-27,3,Mobile,74,1
9067,796,23,2022-12-25,3,Tablet,80,1
9068,1435,271,2024-02-07,0,TV,157,1
9069,494,134,2024-04-17,0,TV,86,1
9070,315,257,2023-02-28,9,Tablet,89,0
9071,1928,492,2024-10-06,21,TV,12,0
9072,697,48,2022-10-06,2,Mobile,134,1
9073,340,27,2024-02-08,19,Web,86,1
9074,1380,408,2024-01-03,7,TV,60,0
9075,434,350,2023-10-14,17,Web,23,0
9076,1552,207,2023-01-01,20,Mobile,63,0
9077,141,112,2024-02-17,14,Mobile,136,1
9078,1038,301,2022-08-26,1,Mobile,15,0
9079,806,129,2024-06-27,2,TV,90,1
9080,1914,326,2023-10-23,15,Mobile,46,0
9081,1043,203,2023-03-26,13,TV,82,1
9082,1851,388,2023-01-19,9,TV,78,1
9083,498,330,2022-05-18,13,Tablet,114,1
9084,947,288,2022-02-27,9,Mobile,40,0
9085,1628,49,2022-12-10,1,TV,69,1
9086,321,310,2022-09-06,12,Tablet,162,1
9087,1856,350,2024-01-23,3,Web,132,1
9088,1546,261,2023-05-09,8,Mobile,121,1
9089,1354,297,2022-06-18,11,Web,102,1
9090,487,307,2023-09-22,1,Web,75,1
9091,1637,117,2023-11-27,20,Mobile,43,0
9092,1686,223,2023-06-17,21,Mobile,107,1
9093,586,64,2023-12-17,1,TV,145,1
9094,1175,389,2024-10-03,4,Web,154,1
9095,122,73,2023-10-17,7,Web,56,0
9096,789,406,2023-01-10,16,TV,64,0
9097,302,319,2023-11-18,0,TV,26,0
9098,1113,259,2024-08-07,18,TV,60,0
9099,1098,253,2023-12-04,14,Mobile,78,1
9100,1066,74,2023-06-09,4,Tablet,90,1
9101,1355,326,2022-05-07,11,TV,83,0
9102,1850,187,2024-01-17,3,Mobile,144,1
9103,394,392,2024-05-07,6,Web,165,1
9104,429,420,2023-08-15,21,Mobile,145,1
9105,431,459,2023-11-23,0,Web,127,1
9106,1857,459,2022-04-30,0,TV,82,1
9107,186,381,2024-11-24,11,Mobile,108,1
9108,63,134,2023-04-08,10,TV,17,0
9109,321,137,2024-08-24,19,TV,159,1
9110,1539,471,2024-01-10,1,TV,135,1
9111,1160,482,2024-02-28,13,TV,163,1
9112,1840,139,2022-10-30,10,TV,139,1
9113,409,325,2022-10-15,12,TV,173,1
9114,789,460,2022-12-28,4,Web,5,0
9115,1111,424,2022-10-22,22,TV,121,1
9116,147,468,2024-02-07,22,TV,97,1
9117,1838,176,2022-06-17,13,TV,178,1
9118,1610,253,2024-03-14,7,TV,49,0
9119,288,300,2022-06-11,6,Web,101,1
9120,1686,476,2023-08-11,19,Mobile,14,0
9121,898,492,2022-11-17,4,Mobile,61,0
9122,673,275,2024-03-17,8,Mobile,147,1
9123,1893,427,2022-11-10,2,TV,130,1
9124,1038,190,2024-07-10,12,Mobile,137,1
9125,455,302,2024-08-15,10,Tablet,73,1
9126,1619,406,2023-07-12,16,Mobile,9,0
9127,1432,444,2022-01-26,20,Tablet,11,0
9128,385,55,2024-02-01,16,TV,30,0
9129,1355,37,2024-01-18,0,Mobile,74,1
9130,1258,109,2022-01-14,20,Mobile,136,1
9131,551,51,2023-09-09,5,TV,82,1
9132,862,107,2022-02-02,7,TV,78,1
9133,1679,475,2022-09-28,11,TV,30,0
9134,349,312,2023-10-22,11,TV,38,0
9135,1445,49,2023-05-23,20,TV,111,1
9136,1663,355,2023-11-28,20,Mobile,137,1
9137,1874,470,2023-04-01,3,TV,156,1
9138,650,419,2022-11-18,7,Web,6,0
9139,534,428,2022-03-18,12,Mobile,56,0
9140,1869,450,2023-11-08,5,TV,20,0
9141,926,376,2023-08-17,7,Mobile,53,0
9142,1138,438,2022-04-22,6,Web,66,0
9143,1027,399,2022-05-07,7,Web,110,1
9144,1030,341,2024-04-22,7,Mobile,88,1
9145,1250,100,2024-06-24,17,Tablet,154,1
9146,847,458,2023-01-22,3,Mobile,95,1
9147,785,45,2024-12-08,20,TV,31,0
9148,802,138,2023-09-18,4,Mobile,139,1
9149,1313,362,2023-08-23,20,TV,51,0
9150,1636,363,2024-12-08,1,TV,164,1
9151,1111,442,2023-11-04,22,Mobile,37,0
9152,1356,39,2023-07-20,5,Web,177,1
9153,827,394,2022-05-16,0,TV,175,1
9154,1548,63,2023-07-31,21,Mobile,158,1
9155,788,305,2022-12-25,2,TV,68,1
9156,843,114,2022-04-23,14,TV,65,0
9157,111,285,2023-08-07,17,Mobile,91,0
9158,523,52,2022-02-18,7,Mobile,47,0
9159,1477,18,2024-10-13,21,TV,55,0
9160,174,483,2024-10-07,19,Web,51,0
9161,448,256,2024-03-03,0,TV,163,1
9162,1554,234,2024-08-06,14,TV,115,1
9163,1747,197,2024-06-23,15,Mobile,16,0
9164,831,454,2024-06-06,4,TV,36,0
9165,814,392,2022-05-18,19,TV,80,1
9166,1019,239,2024-12-24,14,Mobile,120,1
9167,1541,62,2022-09-15,13,Mobile,78,1
9168,939,350,2022-04-16,22,TV,39,0
9169,347,102,2024-08-19,16,Mobile,104,1
9170,863,161,2024-04-18,1,Mobile,141,1
9171,510,331,2023-10-19,18,Tablet,6,0
9172,1368,476,2022-05-03,23,Mobile,124,1
9173,286,111,2022-12-15,12,Web,127,1
9174,1218,18,2023-11-27,10,Web,30,0
9175,260,213,2024-02-10,3,TV,98,1
9176,1945,349,2024-02-26,11,Mobile,36,0
9177,1281,329,2022-10-01,0,Mobile,133,1
9178,278,476,2024-01-30,0,Mobile,83,1
9179,1918,104,2022-05-02,3,Mobile,43,0
9180,1148,395,2022-10-18,6,Mobile,74,1
9181,1214,387,2022-01-20,14,Mobile,161,1
9182,127,414,2024-08-25,9,Mobile,100,1
9183,376,452,2023-02-07,18,TV,73,1
9184,1616,150,2023-09-12,23,TV,106,1
9185,936,155,2022-01-12,19,Mobile,91,1
9186,1233,226,2024-09-27,17,Mobile,66,0
9187,1975,175,2023-03-14,13,Tablet,92,0
9188,857,69,2023-05-02,22,TV,67,1
9189,762,165,2023-01-28,5,Mobile,100,1
9190,1605,189,2023-01-11,17,Mobile,172,1
9191,133,380,2022-12-03,21,TV,140,1
9192,911,5,2024-09-10,20,Web,69,1
9193,1710,376,2022-03-28,7,Web,77,1
9194,456,390,2024-06-12,0,TV,156,1
9195,609,67,2022-10-07,21,Mobile,37,0
9196,946,477,2022-04-05,20,Mobile,113,1
9197,149,362,2024-08-13,15,Mobile,84,0
9198,142,351,2023-04-26,19,Mobile,102,1
9199,503,384,2024-09-17,12,Web,172,1
9200,1796,406,2022-03-24,14,Web,99,1
9201,444,202,2022-03-21,5,Mobile,46,0
