event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed,watch_year,watch_month,is_peak_hour
8211,191,250,2024-09-14,16,Mobile,26,0,2024,2024-09,False
8212,570,135,2022-04-04,1,TV,144,1,2022,2022-04,False
8213,1538,117,2023-07-24,10,Mobile,141,1,2023,2023-07,False
8214,654,313,2023-09-26,6,TV,78,1,2023,2023-09,False
8215,345,153,2023-12-31,2,TV,111,1,2023,2023-12,False
8216,1895,293,2024-12-11,9,Mobile,73,0,2024,2024-12,False
8217,977,284,2023-03-04,18,TV,71,0,2023,2023-03,True
8218,1722,397,2023-02-02,1,Mobile,163,1,2023,2023-02,False
8219,569,488,2023-07-12,13,TV,165,1,2023,2023-07,False
8220,719,315,2024-07-28,9,Web,77,1,2024,2024-07,False
8221,687,144,2023-10-05,5,Web,146,1,2023,2023-10,False
8222,747,288,2022-02-16,14,TV,119,1,2022,2022-02,False
8223,876,242,2023-05-06,15,Mobile,16,0,2023,2023-05,False
8224,596,226,2023-07-07,19,TV,154,1,2023,2023-07,True
8225,1629,173,2024-08-21,10,TV,101,1,2024,2024-08,False
8226,653,40,2023-12-18,11,Web,119,1,2023,2023-12,False
8227,884,124,2024-01-14,9,Mobile,121,1,2024,2024-01,False
8228,1722,296,2022-12-16,17,TV,156,1,2022,2022-12,False
8229,875,36,2024-03-07,6,TV,120,1,2024,2024-03,False
8230,22,79,2022-04-18,16,TV,168,1,2022,2022-04,False
8231,1,286,2022-08-03,20,Mobile,86,1,2022,2022-08,True
8232,873,498,2022-08-27,12,Tablet,25,0,2022,2022-08,False
8233,1298,84,2023-05-29,6,TV,84,1,2023,2023-05,False
8234,1886,40,2022-03-18,13,Mobile,69,0,2022,2022-03,False
8235,262,175,2023-07-22,10,Mobile,150,1,2023,2023-07,False
8236,1086,38,2024-08-30,6,TV,113,1,2024,2024-08,False
8237,578,449,2023-03-11,21,Mobile,126,1,2023,2023-03,True
8238,901,394,2022-01-06,3,Mobile,121,1,2022,2022-01,False
8239,886,59,2022-10-28,9,Web,173,1,2022,2022-10,False
8240,625,51,2022-03-17,12,Mobile,93,1,2022,2022-03,False
8241,37,271,2023-11-29,16,Mobile,173,1,2023,2023-11,False
8242,148,203,2024-05-21,6,Mobile,156,1,2024,2024-05,False
8243,1045,347,2022-11-12,19,Web,172,1,2022,2022-11,True
8244,449,464,2022-11-25,8,TV,113,1,2022,2022-11,False
8245,655,168,2022-12-19,23,Web,18,0,2022,2022-12,True
8246,181,394,2023-02-04,17,Tablet,170,1,2023,2023-02,False
8247,100,167,2024-02-02,6,TV,53,0,2024,2024-02,False
8248,254,117,2022-12-02,16,TV,52,0,2022,2022-12,False
8249,755,486,2023-02-24,1,TV,43,0,2023,2023-02,False
8250,328,126,2024-09-02,3,Mobile,161,1,2024,2024-09,False
8251,463,72,2024-04-15,0,TV,47,0,2024,2024-04,False
8252,605,297,2024-10-13,3,Mobile,24,0,2024,2024-10,False
8253,583,298,2023-01-27,18,Tablet,59,0,2023,2023-01,True
8254,23,244,2024-10-14,20,Tablet,174,1,2024,2024-10,True
8255,235,44,2022-11-23,16,TV,139,1,2022,2022-11,False
8256,1901,59,2022-12-03,9,TV,153,1,2022,2022-12,False
8257,1336,379,2024-11-09,11,Mobile,71,0,2024,2024-11,False
8258,248,80,2022-08-08,4,TV,41,0,2022,2022-08,False
8259,568,138,2024-06-15,10,TV,35,0,2024,2024-06,False
8260,767,402,2024-06-25,14,Mobile,91,1,2024,2024-06,False
8261,1812,170,2024-10-11,18,TV,123,1,2024,2024-10,True
8262,1760,173,2024-07-18,23,Mobile,92,1,2024,2024-07,True
8263,1541,459,2024-06-20,9,Mobile,13,0,2024,2024-06,False
8264,214,400,2023-01-23,14,Mobile,128,1,2023,2023-01,False
8265,981,355,2023-09-02,2,Web,12,0,2023,2023-09,False
8266,968,95,2023-09-25,14,Tablet,134,1,2023,2023-09,False
8267,1276,143,2022-11-17,2,TV,91,1,2022,2022-11,False
8268,1690,300,2023-03-04,21,TV,27,0,2023,2023-03,True
8269,642,420,2024-07-20,3,Mobile,153,1,2024,2024-07,False
8270,1114,253,2022-01-17,4,Mobile,48,0,2022,2022-01,False
8271,528,372,2022-03-26,5,Mobile,148,1,2022,2022-03,False
8272,421,164,2023-03-26,13,Web,23,0,2023,2023-03,False
8273,627,183,2024-04-24,16,Mobile,98,1,2024,2024-04,False
8274,1472,305,2024-09-06,5,Tablet,26,0,2024,2024-09,False
8275,876,284,2024-01-19,18,TV,107,1,2024,2024-01,True
8276,1363,63,2024-07-28,16,Mobile,119,1,2024,2024-07,False
8277,1383,195,2022-06-12,15,TV,147,1,2022,2022-06,False
8278,725,429,2022-04-24,13,TV,87,1,2022,2022-04,False
8279,1911,267,2023-07-06,22,Mobile,21,0,2023,2023-07,True
8280,93,372,2022-12-03,20,Web,102,1,2022,2022-12,True
8281,1794,414,2024-08-20,18,Web,102,1,2024,2024-08,True
8282,16,144,2022-03-22,13,Web,140,1,2022,2022-03,False
8283,765,118,2023-02-04,13,TV,37,0,2023,2023-02,False
8284,1651,291,2022-11-23,14,TV,69,0,2022,2022-11,False
8285,1369,240,2023-10-12,23,TV,131,1,2023,2023-10,True
8286,644,452,2022-11-22,11,TV,141,1,2022,2022-11,False
8287,1772,92,2024-10-27,16,TV,129,1,2024,2024-10,False
8288,276,212,2022-02-28,1,TV,68,1,2022,2022-02,False
8289,1342,25,2022-03-21,18,Mobile,177,1,2022,2022-03,True
8290,1038,182,2024-09-07,11,Mobile,168,1,2024,2024-09,False
8291,415,294,2023-07-31,23,TV,134,1,2023,2023-07,True
8292,1842,400,2024-07-08,1,TV,159,1,2024,2024-07,False
8293,1532,423,2023-05-19,23,TV,121,1,2023,2023-05,True
8294,17,1,2024-10-13,14,Web,122,1,2024,2024-10,False
8295,174,437,2023-06-04,4,TV,171,1,2023,2023-06,False
8296,113,344,2024-03-26,5,Mobile,177,1,2024,2024-03,False
8297,831,101,2024-12-26,4,Mobile,89,0,2024,2024-12,False
8298,835,108,2024-04-12,0,TV,165,1,2024,2024-04,False
8299,1448,389,2022-10-13,1,TV,131,1,2022,2022-10,False
8300,1352,348,2024-05-12,18,Mobile,128,1,2024,2024-05,True
8301,31,104,2023-02-26,4,Mobile,154,1,2023,2023-02,False
8302,953,219,2024-01-10,7,Tablet,63,0,2024,2024-01,False
8303,1570,430,2023-12-19,10,Mobile,88,1,2023,2023-12,False
8304,1796,11,2022-07-12,15,Tablet,51,0,2022,2022-07,False
8305,585,256,2022-11-11,19,Mobile,82,0,2022,2022-11,True
8306,89,438,2022-07-14,16,TV,102,1,2022,2022-07,False
8307,306,2,2022-03-16,20,TV,49,1,2022,2022-03,True
8308,681,274,2023-07-02,11,Mobile,91,1,2023,2023-07,False
8309,887,280,2022-08-08,11,TV,43,0,2022,2022-08,False
8310,703,157,2024-01-27,0,TV,88,1,2024,2024-01,False
8311,182,270,2022-09-16,14,Web,123,1,2022,2022-09,False
8312,681,352,2022-02-02,19,TV,113,1,2022,2022-02,True
8313,580,142,2022-06-11,15,TV,49,0,2022,2022-06,False
8314,976,248,2023-08-22,8,Mobile,77,0,2023,2023-08,False
8315,159,269,2022-05-19,15,Mobile,113,1,2022,2022-05,False
8316,1582,18,2024-08-29,6,Mobile,120,1,2024,2024-08,False
8317,835,107,2024-03-29,1,Mobile,121,1,2024,2024-03,False
8318,636,326,2022-05-18,17,TV,39,0,2022,2022-05,False
8319,1814,245,2024-07-29,12,Mobile,28,0,2024,2024-07,False
8320,1489,485,2022-12-09,18,Mobile,156,1,2022,2022-12,True
8321,274,426,2024-09-08,15,TV,93,1,2024,2024-09,False
8322,293,111,2024-12-16,19,TV,144,1,2024,2024-12,True
8323,5,499,2022-10-02,18,TV,44,0,2022,2022-10,True
8324,1122,432,2022-12-27,18,Mobile,74,0,2022,2022-12,True
8325,710,211,2022-06-06,21,TV,81,1,2022,2022-06,True
8326,751,311,2022-02-01,4,Mobile,107,1,2022,2022-02,False
8327,1019,140,2023-07-18,12,TV,106,1,2023,2023-07,False
8328,1079,39,2024-01-19,18,TV,87,1,2024,2024-01,True
8329,2,119,2023-08-29,11,TV,72,0,2023,2023-08,False
8330,216,365,2024-12-11,5,Mobile,72,1,2024,2024-12,False
8331,1579,286,2022-05-06,23,Mobile,94,1,2022,2022-05,True
8332,1907,221,2022-09-10,7,Mobile,144,1,2022,2022-09,False
8333,1675,241,2024-09-01,11,TV,164,1,2024,2024-09,False
8334,1813,397,2022-08-25,6,Mobile,118,1,2022,2022-08,False
8335,928,349,2023-02-02,2,TV,163,1,2023,2023-02,False
8336,1653,318,2023-04-18,5,Mobile,90,0,2023,2023-04,False
8337,1765,251,2022-08-22,9,Web,106,1,2022,2022-08,False
8338,1786,2,2023-08-10,13,Mobile,163,1,2023,2023-08,False
8339,299,167,2024-05-18,22,Mobile,46,0,2024,2024-05,True
8340,294,64,2024-06-11,14,Mobile,50,0,2024,2024-06,False
8341,806,388,2023-05-19,8,TV,10,0,2023,2023-05,False
8342,1008,177,2024-12-23,17,Mobile,154,1,2024,2024-12,False
8343,1917,123,2022-12-10,18,Web,89,1,2022,2022-12,True
8344,636,241,2024-06-09,4,Mobile,114,1,2024,2024-06,False
8345,1664,240,2024-08-19,19,TV,89,1,2024,2024-08,True
8346,1775,467,2022-11-15,11,Mobile,60,1,2022,2022-11,False
8347,1931,90,2022-02-28,19,Tablet,40,0,2022,2022-02,True
8348,379,411,2024-05-10,14,Web,69,1,2024,2024-05,False
8349,484,108,2022-04-07,1,Mobile,36,0,2022,2022-04,False
8350,440,401,2023-11-22,8,Mobile,92,1,2023,2023-11,False
8351,1471,270,2023-06-23,1,Mobile,75,0,2023,2023-06,False
8352,1374,270,2023-06-22,5,TV,151,1,2023,2023-06,False
8353,815,353,2024-03-18,1,Mobile,137,1,2024,2024-03,False
8354,178,47,2023-11-26,1,Mobile,63,0,2023,2023-11,False
8355,1042,399,2023-10-25,9,TV,165,1,2023,2023-10,False
8356,1465,373,2023-04-27,6,Mobile,128,1,2023,2023-04,False
8357,949,100,2024-02-03,15,TV,31,0,2024,2024-02,False
8358,537,44,2023-11-24,12,TV,53,0,2023,2023-11,False
8359,1185,362,2023-09-26,21,Mobile,154,1,2023,2023-09,True
8360,1322,46,2024-03-17,4,Web,55,0,2024,2024-03,False
8361,1183,290,2022-05-12,6,Mobile,60,0,2022,2022-05,False
8362,1747,128,2022-01-16,21,TV,65,1,2022,2022-01,True
8363,628,360,2022-02-08,22,Mobile,118,1,2022,2022-02,True
8364,1220,462,2023-11-06,16,Mobile,90,1,2023,2023-11,False
8365,1711,421,2024-04-03,23,TV,137,1,2024,2024-04,True
8366,426,375,2022-06-17,2,TV,5,0,2022,2022-06,False
8367,564,322,2022-03-05,23,TV,51,0,2022,2022-03,True
8368,99,39,2023-01-04,4,Web,159,1,2023,2023-01,False
8369,750,475,2024-05-14,22,TV,127,1,2024,2024-05,True
8370,90,460,2023-05-01,1,TV,29,0,2023,2023-05,False
8371,1493,32,2024-01-01,21,TV,60,0,2024,2024-01,True
8372,178,392,2024-11-30,20,TV,84,1,2024,2024-11,True
8373,1385,54,2023-07-20,9,Web,13,0,2023,2023-07,False
8374,1160,302,2022-12-23,5,Web,129,1,2022,2022-12,False
8375,1976,125,2022-02-05,2,Web,85,0,2022,2022-02,False
8376,697,64,2024-06-16,23,Web,83,1,2024,2024-06,True
8377,690,116,2024-03-31,22,Mobile,82,1,2024,2024-03,True
8378,487,161,2023-01-05,23,Mobile,16,0,2023,2023-01,True
8379,1075,175,2023-11-19,19,Mobile,44,0,2023,2023-11,True
8380,439,151,2022-09-09,5,TV,65,0,2022,2022-09,False
8381,227,232,2024-01-03,18,TV,43,0,2024,2024-01,True
8382,1898,321,2023-04-21,22,Mobile,114,1,2023,2023-04,True
8383,1359,233,2022-08-10,18,TV,107,1,2022,2022-08,True
8384,238,294,2022-04-09,8,Mobile,169,1,2022,2022-04,False
8385,1237,193,2022-01-23,13,TV,69,0,2022,2022-01,False
8386,610,139,2024-06-16,7,Mobile,28,0,2024,2024-06,False
8387,361,75,2022-03-18,16,Mobile,19,0,2022,2022-03,False
8388,943,156,2023-06-30,21,Web,48,0,2023,2023-06,True
8389,1576,97,2022-05-15,1,Mobile,166,1,2022,2022-05,False
8390,1,260,2024-01-23,14,TV,172,1,2024,2024-01,False
8391,711,328,2023-03-03,7,TV,149,1,2023,2023-03,False
8392,1842,423,2024-05-23,16,Web,17,0,2024,2024-05,False
8393,789,148,2022-04-09,10,Web,129,1,2022,2022-04,False
8394,199,64,2023-03-24,9,Mobile,179,1,2023,2023-03,False
8395,858,408,2023-03-19,5,Mobile,178,1,2023,2023-03,False
8396,1365,363,2023-05-09,12,TV,123,1,2023,2023-05,False
8397,1993,159,2022-11-11,12,Mobile,59,0,2022,2022-11,False
8398,1258,498,2022-10-05,18,Mobile,42,0,2022,2022-10,True
8399,102,321,2024-11-09,6,Web,111,1,2024,2024-11,False
8400,1619,375,2024-02-22,4,TV,127,1,2024,2024-02,False
8401,1561,176,2023-05-15,4,Mobile,104,1,2023,2023-05,False
8402,1303,221,2024-06-30,23,TV,53,0,2024,2024-06,True
8403,1794,175,2022-03-19,13,TV,11,0,2022,2022-03,False
8404,1539,366,2023-09-21,19,Mobile,130,1,2023,2023-09,True
8405,465,408,2024-01-15,13,TV,152,1,2024,2024-01,False
8406,843,431,2022-02-12,6,TV,47,0,2022,2022-02,False
8407,1015,167,2024-02-14,11,Mobile,24,0,2024,2024-02,False
8408,978,385,2024-02-19,16,TV,33,0,2024,2024-02,False
8409,1278,342,2023-08-02,19,TV,170,1,2023,2023-08,True
8410,1404,7,2024-01-01,0,TV,43,0,2024,2024-01,False
8411,208,398,2024-11-01,17,TV,22,0,2024,2024-11,False
8412,1137,66,2023-01-11,18,TV,75,1,2023,2023-01,True
8413,78,65,2022-08-28,18,TV,159,1,2022,2022-08,True
8414,1024,54,2023-03-25,19,Mobile,51,0,2023,2023-03,True
8415,845,275,2024-11-06,11,TV,90,1,2024,2024-11,False
8416,412,16,2023-06-27,3,TV,159,1,2023,2023-06,False
8417,1982,253,2024-10-13,17,TV,23,0,2024,2024-10,False
8418,517,358,2024-05-15,7,Tablet,158,1,2024,2024-05,False
8419,113,268,2022-05-08,2,TV,139,1,2022,2022-05,False
8420,717,134,2024-01-16,15,Mobile,135,1,2024,2024-01,False
8421,1515,167,2024-08-19,1,Mobile,141,1,2024,2024-08,False
8422,19,361,2023-07-21,16,TV,11,0,2023,2023-07,False
8423,986,170,2022-11-30,8,TV,109,1,2022,2022-11,False
8424,835,334,2024-06-01,1,TV,33,0,2024,2024-06,False
8425,1732,344,2022-03-04,21,TV,124,1,2022,2022-03,True
8426,6,262,2024-07-29,10,TV,142,1,2024,2024-07,False
8427,35,186,2022-03-30,1,TV,66,0,2022,2022-03,False
8428,1131,30,2022-02-26,11,Mobile,167,1,2022,2022-02,False
8429,359,373,2023-07-20,7,Mobile,77,0,2023,2023-07,False
8430,1409,153,2022-03-18,16,TV,22,0,2022,2022-03,False
8431,557,228,2024-02-28,18,Web,95,1,2024,2024-02,True
8432,1125,14,2023-06-05,8,Tablet,20,0,2023,2023-06,False
8433,76,372,2024-03-20,10,TV,56,0,2024,2024-03,False
8434,1388,456,2024-05-05,8,TV,133,1,2024,2024-05,False
8435,1037,440,2024-05-14,3,Mobile,101,1,2024,2024-05,False
8436,1,155,2022-05-01,5,TV,62,0,2022,2022-05,False
8437,532,45,2024-07-18,13,Web,130,1,2024,2024-07,False
8438,119,48,2024-08-03,21,TV,90,1,2024,2024-08,True
8439,90,191,2023-07-11,19,Mobile,70,0,2023,2023-07,True
8440,1397,2,2022-05-31,2,TV,26,0,2022,2022-05,False
8441,856,90,2024-03-12,17,Mobile,144,1,2024,2024-03,False
8442,1606,306,2024-02-01,11,TV,148,1,2024,2024-02,False
8443,516,21,2022-05-27,6,Web,139,1,2022,2022-05,False
8444,1436,311,2024-05-29,3,Tablet,154,1,2024,2024-05,False
8445,1231,434,2024-01-17,6,TV,20,0,2024,2024-01,False
8446,1327,498,2022-02-19,0,Mobile,56,0,2022,2022-02,False
8447,1657,486,2023-10-31,10,Web,10,0,2023,2023-10,False
8448,1415,145,2024-07-18,16,TV,19,0,2024,2024-07,False
8449,1492,323,2024-11-11,9,Web,171,1,2024,2024-11,False
8450,1480,24,2024-07-10,3,Mobile,134,1,2024,2024-07,False
8451,895,120,2024-07-30,9,TV,24,0,2024,2024-07,False
8452,1449,390,2022-06-09,13,TV,141,1,2022,2022-06,False
8453,1685,103,2022-01-28,14,Mobile,111,1,2022,2022-01,False
8454,1477,153,2022-08-17,14,Web,92,0,2022,2022-08,False
8455,1216,206,2024-08-23,4,Mobile,132,1,2024,2024-08,False
8456,149,166,2024-07-31,23,Mobile,157,1,2024,2024-07,True
8457,874,370,2022-04-01,15,Web,148,1,2022,2022-04,False
8458,127,454,2024-11-23,10,TV,134,1,2024,2024-11,False
8459,208,270,2022-08-24,19,Mobile,115,1,2022,2022-08,True
8460,723,288,2023-06-15,1,TV,130,1,2023,2023-06,False
8461,929,366,2023-10-30,7,Mobile,55,1,2023,2023-10,False
8462,1056,201,2022-05-18,11,Mobile,106,1,2022,2022-05,False
8463,1801,228,2023-02-21,23,Mobile,91,1,2023,2023-02,True
8464,1526,476,2022-11-03,3,TV,165,1,2022,2022-11,False
8465,846,193,2023-01-28,17,TV,113,1,2023,2023-01,False
8466,670,133,2023-01-06,12,Web,105,1,2023,2023-01,False
8467,1426,11,2023-05-10,10,Web,178,1,2023,2023-05,False
8468,551,11,2023-11-23,11,Web,134,1,2023,2023-11,False
8469,1768,385,2022-05-09,12,Web,133,1,2022,2022-05,False
8470,1563,116,2024-03-01,10,Mobile,121,1,2024,2024-03,False
8471,1366,371,2022-05-09,14,TV,52,0,2022,2022-05,False
8472,499,23,2023-10-27,19,Mobile,74,1,2023,2023-10,True
8473,1244,398,2022-08-04,12,TV,44,0,2022,2022-08,False
8474,1642,204,2024-09-01,8,Mobile,101,1,2024,2024-09,False
8475,144,408,2022-12-20,7,Tablet,8,0,2022,2022-12,False
8476,355,416,2022-01-12,18,Mobile,42,0,2022,2022-01,True
8477,1031,286,2022-04-21,1,TV,100,1,2022,2022-04,False
8478,719,488,2023-03-03,18,Web,173,1,2023,2023-03,True
8479,1420,473,2024-11-16,4,TV,31,0,2024,2024-11,False
8480,803,351,2022-11-16,8,Web,27,0,2022,2022-11,False
8481,1994,247,2023-07-01,21,Tablet,24,0,2023,2023-07,True
8482,600,464,2024-04-03,7,TV,82,1,2024,2024-04,False
8483,721,485,2022-09-11,7,TV,23,0,2022,2022-09,False
8484,7,205,2024-01-16,0,Mobile,13,0,2024,2024-01,False
8485,495,163,2023-03-30,23,Mobile,99,1,2023,2023-03,True
8486,472,152,2024-09-02,18,Mobile,33,0,2024,2024-09,True
8487,1526,468,2024-01-17,7,Mobile,26,0,2024,2024-01,False
8488,676,78,2022-12-10,17,TV,96,1,2022,2022-12,False
8489,407,2,2023-05-11,20,Web,79,1,2023,2023-05,True
8490,628,251,2024-07-25,3,Mobile,86,1,2024,2024-07,False
8491,1126,476,2023-02-11,0,TV,32,0,2023,2023-02,False
8492,1572,164,2023-08-13,3,Tablet,167,1,2023,2023-08,False
8493,1958,253,2024-07-25,11,Web,103,1,2024,2024-07,False
8494,95,54,2022-06-17,18,Web,105,1,2022,2022-06,True
8495,1682,411,2024-07-10,11,Mobile,114,1,2024,2024-07,False
8496,778,466,2024-06-26,3,TV,93,1,2024,2024-06,False
8497,1617,318,2023-08-17,5,TV,167,1,2023,2023-08,False
8498,76,62,2022-09-13,19,Mobile,54,0,2022,2022-09,True
8499,1253,49,2022-06-04,19,TV,134,1,2022,2022-06,True
8500,1862,370,2024-04-12,5,Mobile,104,1,2024,2024-04,False
8501,79,65,2023-02-16,4,TV,154,1,2023,2023-02,False
8502,1581,35,2023-08-11,11,TV,105,1,2023,2023-08,False
8503,229,446,2022-04-09,1,Mobile,169,1,2022,2022-04,False
8504,1965,264,2023-07-18,4,TV,160,1,2023,2023-07,False
8505,1489,298,2022-03-17,15,TV,48,0,2022,2022-03,False
8506,1821,338,2023-08-09,6,Mobile,161,1,2023,2023-08,False
8507,1796,173,2024-07-10,19,TV,78,0,2024,2024-07,True
8508,632,118,2024-12-04,13,TV,77,1,2024,2024-12,False
8509,832,260,2024-07-14,8,TV,179,1,2024,2024-07,False
8510,1384,38,2023-10-03,20,Web,69,0,2023,2023-10,True
8511,350,148,2024-03-24,11,TV,59,0,2024,2024-03,False
8512,614,297,2022-02-18,14,Mobile,138,1,2022,2022-02,False
8513,199,472,2024-01-19,12,Mobile,37,0,2024,2024-01,False
8514,1777,302,2024-11-12,5,TV,18,0,2024,2024-11,False
8515,496,376,2022-06-15,7,Mobile,114,1,2022,2022-06,False
8516,822,156,2022-11-05,13,TV,44,0,2022,2022-11,False
8517,906,29,2024-12-23,0,TV,134,1,2024,2024-12,False
8518,752,189,2023-05-30,4,Mobile,54,0,2023,2023-05,False
8519,1556,346,2024-03-03,0,Mobile,57,0,2024,2024-03,False
8520,1829,23,2024-06-20,12,Mobile,99,1,2024,2024-06,False
8521,1146,434,2024-11-13,8,Mobile,97,1,2024,2024-11,False
8522,1674,148,2022-04-03,5,TV,36,0,2022,2022-04,False
8523,222,344,2023-01-28,23,TV,147,1,2023,2023-01,True
8524,1933,442,2022-09-12,18,Web,45,0,2022,2022-09,True
8525,232,306,2024-06-10,12,Tablet,22,0,2024,2024-06,False
8526,133,86,2024-08-18,20,TV,25,0,2024,2024-08,True
8527,45,128,2024-08-09,0,TV,169,1,2024,2024-08,False
8528,487,235,2022-05-09,14,TV,89,1,2022,2022-05,False
8529,1675,490,2024-01-05,23,Mobile,34,0,2024,2024-01,True
8530,602,339,2023-07-20,9,TV,103,1,2023,2023-07,False
8531,1582,309,2024-03-05,23,Web,20,0,2024,2024-03,True
8532,849,402,2022-07-23,20,Mobile,10,0,2022,2022-07,True
8533,208,71,2022-05-22,18,Mobile,119,1,2022,2022-05,True
8534,947,41,2023-01-23,8,Mobile,22,0,2023,2023-01,False
8535,465,292,2023-01-22,11,TV,64,1,2023,2023-01,False
8536,583,296,2024-05-15,8,TV,157,1,2024,2024-05,False
8537,1035,129,2022-07-29,15,Mobile,106,1,2022,2022-07,False
8538,1581,314,2024-11-16,2,TV,118,1,2024,2024-11,False
8539,1174,77,2022-01-19,17,TV,68,1,2022,2022-01,False
8540,447,99,2023-09-21,20,TV,179,1,2023,2023-09,True
8541,1435,447,2023-08-04,15,TV,69,0,2023,2023-08,False
8542,1394,16,2023-02-01,3,TV,82,0,2023,2023-02,False
8543,475,279,2022-05-03,0,TV,33,0,2022,2022-05,False
8544,1704,423,2022-03-29,22,Web,39,0,2022,2022-03,True
8545,1687,357,2022-10-30,8,TV,27,0,2022,2022-10,False
8546,1208,221,2023-03-16,17,TV,141,1,2023,2023-03,False
8547,593,158,2022-07-28,15,Mobile,119,1,2022,2022-07,False
8548,709,31,2024-06-10,20,Web,47,0,2024,2024-06,True
8549,879,63,2024-12-01,4,TV,118,1,2024,2024-12,False
8550,376,290,2024-04-08,11,TV,86,0,2024,2024-04,False
8551,612,265,2024-06-24,11,Mobile,26,0,2024,2024-06,False
8552,269,189,2023-01-26,6,TV,87,1,2023,2023-01,False
8553,310,147,2024-08-01,22,Mobile,136,1,2024,2024-08,True
8554,1489,41,2022-07-06,11,TV,157,1,2022,2022-07,False
8555,257,62,2023-10-21,19,Mobile,105,1,2023,2023-10,True
8556,939,144,2023-08-19,19,TV,73,1,2023,2023-08,True
8557,859,462,2023-06-08,8,TV,45,0,2023,2023-06,False
8558,93,164,2024-06-30,11,TV,140,1,2024,2024-06,False
8559,1663,58,2023-01-05,9,Mobile,133,1,2023,2023-01,False
8560,1968,288,2023-09-08,6,TV,132,1,2023,2023-09,False
8561,1277,64,2023-05-22,2,Web,153,1,2023,2023-05,False
8562,1343,202,2023-08-17,13,TV,156,1,2023,2023-08,False
8563,466,364,2023-01-11,4,TV,34,0,2023,2023-01,False
8564,1689,54,2024-02-13,0,TV,100,1,2024,2024-02,False
8565,1569,462,2023-10-10,6,TV,83,1,2023,2023-10,False
8566,877,318,2022-05-22,17,Tablet,84,0,2022,2022-05,False
8567,1412,458,2023-04-30,6,TV,48,0,2023,2023-04,False
8568,1911,365,2023-11-09,15,Mobile,78,1,2023,2023-11,False
8569,1206,483,2022-04-16,22,Mobile,56,0,2022,2022-04,True
8570,400,254,2022-03-27,5,Mobile,58,0,2022,2022-03,False
8571,661,9,2023-08-19,23,Mobile,78,1,2023,2023-08,True
8572,371,32,2022-06-24,5,TV,163,1,2022,2022-06,False
8573,664,92,2023-09-17,16,Mobile,80,1,2023,2023-09,False
8574,1781,52,2022-02-26,18,Mobile,121,1,2022,2022-02,True
8575,380,404,2024-07-24,3,TV,172,1,2024,2024-07,False
8576,1784,473,2023-11-04,7,Web,86,1,2023,2023-11,False
8577,571,311,2023-11-25,10,Mobile,14,0,2023,2023-11,False
8578,999,95,2024-11-21,13,Mobile,40,0,2024,2024-11,False
8579,1057,490,2023-11-16,17,Mobile,8,0,2023,2023-11,False
8580,252,154,2022-06-12,13,Mobile,62,0,2022,2022-06,False
8581,369,442,2024-09-12,1,Mobile,73,0,2024,2024-09,False
8582,611,344,2023-05-31,14,Mobile,143,1,2023,2023-05,False
8583,120,219,2024-01-05,2,TV,158,1,2024,2024-01,False
8584,1509,396,2024-09-05,0,Mobile,140,1,2024,2024-09,False
8585,1093,332,2023-06-03,15,Tablet,76,0,2023,2023-06,False
8586,1692,456,2024-07-19,11,Mobile,133,1,2024,2024-07,False
8587,1727,304,2024-11-08,8,TV,61,1,2024,2024-11,False
8588,696,198,2023-04-09,18,TV,166,1,2023,2023-04,True
8589,1635,48,2022-01-29,8,Mobile,130,1,2022,2022-01,False
8590,123,497,2024-03-26,17,Mobile,64,1,2024,2024-03,False
8591,860,391,2024-05-28,7,TV,22,0,2024,2024-05,False
8592,1332,52,2022-02-17,10,TV,120,1,2022,2022-02,False
8593,933,304,2024-11-10,7,Web,32,0,2024,2024-11,False
8594,1479,414,2024-04-08,2,Mobile,60,1,2024,2024-04,False
8595,1718,350,2022-07-31,5,TV,34,0,2022,2022-07,False
8596,849,137,2024-03-05,12,TV,171,1,2024,2024-03,False
8597,549,70,2024-01-24,10,Web,79,0,2024,2024-01,False
8598,1167,469,2023-10-01,14,TV,115,1,2023,2023-10,False
8599,1737,186,2023-09-16,23,TV,151,1,2023,2023-09,True
8600,1975,435,2022-05-06,19,Web,148,1,2022,2022-05,True
8601,1632,233,2024-10-24,23,Mobile,75,0,2024,2024-10,True
8602,490,382,2022-11-21,18,TV,15,0,2022,2022-11,True
8603,411,122,2022-11-12,5,Mobile,34,0,2022,2022-11,False
8604,1146,302,2022-07-08,8,Web,142,1,2022,2022-07,False
8605,805,281,2022-08-08,9,Web,124,1,2022,2022-08,False
8606,1222,108,2022-03-06,15,Mobile,131,1,2022,2022-03,False
8607,1847,341,2024-06-26,2,Web,28,0,2024,2024-06,False
8608,1099,231,2024-09-11,12,Tablet,14,0,2024,2024-09,False
8609,712,327,2022-02-28,21,Mobile,114,1,2022,2022-02,True
8610,1739,18,2022-07-18,5,TV,106,1,2022,2022-07,False
8611,879,62,2023-05-02,12,Mobile,39,0,2023,2023-05,False
8612,1211,355,2022-08-15,6,Mobile,46,0,2022,2022-08,False
